user_id,num_compliment_2017,num_compliment_2018,mean_compliment_num_word_2017,mean_compliment_num_word_2018,mean_compliment_num_chars_2017,mean_compliment_num_chars_2018
7BtjAGk6FiSB9MVqLEKf8w,0.0,0.0,11.0,0.0,60.0,0.0
7C4B2Skmh4X9f8xJDo9O4w,0.0,1.0,13.0,7.073446327683616,68.0,38.0225988700565
7CL9CKyYf_lDc949qSA_Eg,0.0,0.0,4.0,0.0,23.0,0.0
7CQWkMTB-a8n0YW4-PG7Rg,0.0,0.0,8.333333333333334,1.0,51.666666666666664,6.0
7CRg3UJqrGLPGvN9-n81RQ,0.0,0.0,24.0,0.0,119.0,0.0
7CX8fygh7MfwWAYuKGJGVA,0.0,0.0,10.0,0.0,64.0,0.0
7Cj3RJblijlbbLdmlak3pQ,0.0,0.0,12.0,0.0,70.0,0.0
7Cuua8nCNJUbrfYPRl6dhg,0.0,0.0,0.0,7.0,0.0,36.5
7D10iQi41OuHAYWyyQszJw,0.0,0.0,8.0,0.0,48.0,0.0
7DHOJpYeWT1Lrge0E_V7FQ,0.0,0.0,0.0,30.0,0.0,150.0
7DjD9A_D66bzJvheaw4xbw,0.0,0.0,0.0,11.0,0.0,66.0
7DlbpojOz3HoI2EdGkYZAQ,0.0,0.0,11.0,0.0,59.0,0.0
7DqeBTqaOVv_LSA99a-7wg,0.0,0.0,14.0,3.5,78.0,23.5
7EQpjlBtE3gTLn0sCmg3-w,0.0,0.0,12.0,0.0,74.0,0.0
7EWJSaiGvoxuDiQTjkBDuA,0.0,0.0,8.0,0.0,47.0,0.0
7EcagKxwLyQbxO9FEd8ang,0.0,0.0,7.0,0.0,52.0,0.0
7FByvNcjAYAuLp9eYRTHGg,0.0,0.0,4.0,0.0,23.0,0.0
7FFFrcK7doq97ejuVZZ0Yg,0.0,0.0,12.666666666666666,0.0,69.66666666666667,0.0
7FImg9FTTTNllg_8Zy8pXw,0.0,0.0,19.0,0.0,116.0,0.0
7FsB6kIgUpe9iTYa5D8RcQ,0.0,0.0,0.0,13.5,0.0,68.0
7Fy1MWDShAYk4T1YH9tc9Q,0.0,0.0,17.0,0.0,79.0,0.0
7GT19rrk5pA_5KIvbzTiag,0.0,0.0,0.0,15.0,0.0,97.0
7Gl4ah_uRVmXPro_J2PFRg,0.0,0.0,14.0,0.0,80.5,0.0
7H-pz_5sAEwfvOaWjH84GQ,0.0,0.0,9.0,0.0,44.0,0.0
7HEl5JR8BzfSW00f2B6C1w,0.0,0.0,0.0,10.0,0.0,49.0
7HFkF9A2xaHxLqwcFnJ0JQ,0.0,0.0,10.375,15.6,54.375,89.6
7HGEmct503245uuGWvEW6A,0.0,0.0,31.0,13.0,191.0,67.5
7HMjZSE1S4BNdRYDr_wRYA,0.0,0.0,6.0,0.0,31.0,0.0
7HUHB2-Fr-jkNIAfX5gJ6Q,0.0,0.0,12.0,0.0,74.0,0.0
7HnA_b8c9Uou6N_yhWpfhg,0.0,0.0,11.0,0.0,61.666666666666664,0.0
7HrElG6w3hI3D5gje458bQ,0.0,0.0,4.0,0.0,23.0,0.0
7IZsJHCFwfRXBq5wV5NvAg,0.0,0.0,13.0,0.0,61.0,0.0
7IeDF1aoExa-3uUz2KlYDA,0.0,0.0,0.0,3.0,0.0,19.0
7Irxcum16W9yncpU_Wxxeg,0.0,0.0,9.333333333333334,0.0,45.666666666666664,0.0
7IsxHAXTbXGvkEnmAKxeDg,0.0,0.0,15.0,10.0,78.0,67.0
7J0IbADAaexx92EWbYdAUA,0.0,0.0,20.0,13.0,81.0,83.0
7J6Hb7VuTsJq50iiNwqvCg,0.0,0.0,5.0,0.0,34.0,0.0
7JIm-L0jvYn0QZN0DPj36Q,0.0,0.0,13.0,0.0,81.0,0.0
7JMHyqbw8GyimY6u5Bs3oA,0.0,0.0,12.0,0.0,61.0,0.0
7KKKimQHBb8BVCN249SZIg,0.0,0.0,10.0,10.5,62.0,62.0
7KW3XqmLqyjyFV3foKedRA,0.0,0.0,21.0,0.0,105.0,0.0
7Kjc9sXpxCR-IYk-cadeJQ,0.0,0.0,11.0,12.0,59.0,66.0
7KlKHdsrKVwPAWuFJYXpwQ,0.0,0.0,18.6,14.0,96.3,75.66666666666667
7KoDJ5B2p16nzj1HNJvfMw,0.0,0.0,0.0,8.333333333333334,0.0,49.0
7KrLtz5nb1V3Fru5OtWvLg,0.0,0.0,15.0,0.0,73.0,0.0
7KxeiUMEhAPS8NHJU94N1w,0.0,0.0,4.0,0.0,23.0,0.0
7L0GlkKXE1zlKt02YvdklA,0.0,0.0,0.0,4.0,0.0,27.5
7L8utEpYiVj3pNNjZkQaLQ,0.0,3.0,18.0,17.333333333333332,99.0,88.66666666666667
7LKORfiptPffjndu4Yj-yg,0.0,0.0,8.0,0.0,42.0,0.0
7LSpKO5_dhPIHemmploFMw,0.0,0.0,15.0,0.0,72.0,0.0
7LZPnddaEg12qn7gwOsGMg,0.0,0.0,4.0,0.0,22.0,0.0
7Lj1vhagOSBf2BHjGES36A,0.0,0.0,25.833333333333332,0.0,136.0,0.0
7Lwt7Usfv_d2D6OoH0catw,0.0,0.0,10.0,0.0,58.0,0.0
7M72wvBm2W0ZU8icPUFbnQ,0.0,0.0,0.0,1.0,0.0,1.0
7Mbh-hCSS6UVDNmVlvZhEQ,0.0,0.0,0.0,14.833333333333334,0.0,79.66666666666667
7Mqmlvut75fP9-VgR9XIaw,0.0,0.0,8.5,0.0,44.5,0.0
7N368-cLyOvTycgZhkyjhg,0.0,0.0,10.0,0.0,50.0,0.0
7NAssd9ad6CMC7Kr5PsulQ,0.0,0.0,19.714285714285715,11.5,103.57142857142857,53.5
7NV6kcM2Mq5qY1drWD7LIg,0.0,0.0,0.0,22.5,0.0,114.75
7Nm9FKYIDU8SIgiVSo67fw,0.0,0.0,0.0,2.0,0.0,15.0
7O63HI0GwWxTEAsmYXKuTA,0.0,0.0,10.5,0.0,46.0,0.0
7OCbIm0KCDKnzDIk9f8-bA,0.0,0.0,0.0,5.0,0.0,20.0
7ODUjK7M0ABWwdFo5aiHzA,0.0,0.0,9.0,0.0,50.0,0.0
7ONuU_6euJoF1w3xfvEL7A,0.0,0.0,0.0,10.5,0.0,55.0
7OYQhMvldzCRCxdStv8YJw,0.0,0.0,0.0,6.0,0.0,43.0
7OYpdA1C4O8J6AbXMYiM8g,0.0,0.0,0.0,5.0,0.0,34.0
7Oe6ikklTjVBbEFw9emLcA,2.0,1.0,10.363636363636363,8.083333333333334,58.40909090909091,46.416666666666664
7P6t9qnhKLOa8SqGb85B7w,1.0,0.0,12.770833333333334,10.285714285714286,67.35416666666667,52.142857142857146
7PPW9xvh4-41Iqhoqo7yJA,0.0,0.0,12.0,0.0,63.0,0.0
7PVY7A7Top7ButcfLkTJTA,0.0,0.0,13.75,22.0,71.75,95.0
7PY13FPtPp7DfovP_UG4xw,0.0,0.0,6.0,0.0,41.0,0.0
7PiRdxYF-Uvzn2fHqdtU1Q,0.0,0.0,10.0,22.0,55.0,110.0
7Po_Q3mnRK5O4F-z7VGpog,0.0,0.0,14.0,20.5,71.23076923076923,91.5
7Q5BhwEAeKXxsNc6W85vPQ,0.0,0.0,0.0,37.666666666666664,0.0,199.66666666666666
7QVNLrJDkjsDsCtODlPdsw,0.0,0.0,9.5,10.0,51.0,55.25
7QeQ3tBhpp99XBOLC60TKw,0.0,0.0,0.0,12.0,0.0,50.0
7RCz4Ln_FaTvNrdwe251Dg,0.0,0.0,10.777777777777779,10.5,60.333333333333336,60.5
7RQArO4RxEi_2aQJ2V0kKw,0.0,0.0,0.0,2.0,0.0,12.0
7RzAA4ES15PXKoNlmcVW7w,0.0,0.0,5.5,0.0,38.5,0.0
7SAjZmpeOWgrbofIU54Gtg,0.0,0.0,0.0,2.0,0.0,17.0
7SUy3RgZiTq31mKOgjD6fw,0.0,0.0,12.0,0.0,65.0,0.0
7SmEWHH-f7tYmRAwEBSceA,0.0,0.0,0.0,29.5,0.0,149.0
7SsAKrqEuO8crB-z2pj-IA,0.0,0.0,16.0,0.0,86.0,0.0
7SwEYCyn9hZ4hL2dq_I24w,0.0,0.0,14.0,0.0,75.0,0.0
7SzctW6vfxT9LgRpKz8l1w,0.0,0.0,12.0,2.0,64.0,9.0
7T8a15hjObGZRZid3gjYKg,0.0,0.0,4.5,0.0,29.5,0.0
7TkojMG64NyzCcc1scJkfw,0.0,0.0,0.0,7.0,0.0,40.0
7U3H1iJZ04FbadJtt2Npjg,0.0,0.0,12.5,14.0,70.16666666666667,81.0
7U7MI0-KyE8QY4ov1lfsYw,0.0,0.0,7.0,0.0,43.0,0.0
7UPIHJpufffGwFfU_2UDcQ,0.0,0.0,3.0,0.0,13.0,0.0
7UvYQeUqZyq8sW7QsjIQIg,0.0,0.0,20.0,0.0,113.0,0.0
7VaCcO8CG-aycvDde-J5ig,0.0,0.0,0.0,13.0,0.0,61.0
7W3GzltjhZ8LaL1WOBkQwA,0.0,0.0,0.0,12.0,0.0,84.0
7WCC5Zs_pYPffC4wKIsZrA,0.0,0.0,3.0,0.0,16.0,0.0
7WitBpypXEPALQKKyB_5xg,0.0,0.0,10.0,0.0,59.5,0.0
7Wmt5fzX6WshkuQ6xZTq8g,0.0,0.0,11.0,0.0,56.5,0.0
7Wsd6EZ6GQhyvvrNJSHkkA,0.0,0.0,6.0,0.0,38.0,0.0
7Xbgbb6-zHxeRrUYqyMSdQ,0.0,0.0,8.875,7.875,47.75,42.0
7Xu3VO5i-UwnzYk72n01qg,0.0,0.0,14.0,0.0,79.0,0.0
7XwMAw2owHRlHxgX7MBkuQ,0.0,0.0,0.0,6.0,0.0,38.5
7Yu2KI-g0mUwcT-4dBe5gg,1.0,0.0,32.0,0.0,163.0,0.0
7Z8zVe9a2lcXD_B__gw1Ig,0.0,0.0,6.5,7.5,39.0,47.0
7ZUKlSWi8z3kPaPGddG-mw,0.0,0.0,0.0,17.0,0.0,83.0
7ZnNPuk6k-SgD7qfeR5KWg,0.0,0.0,0.0,12.0,0.0,72.0
7Zsg0oacFk39y3jxklrUNQ,0.0,0.0,0.0,42.0,0.0,232.0
7Zu__Pxt4S4Hxls0HHpE0g,0.0,0.0,14.0,20.0,76.8,102.5
7ZvORvjiohi4aO7konbsFg,0.0,0.0,7.0,0.0,40.0,0.0
7_LowgexbVnHowZfLp46RQ,0.0,0.0,0.0,6.0,0.0,32.0
7_RJ2-bAoxUAcVozJ-ykPw,0.0,0.0,8.0,0.0,44.0,0.0
7_WH3z_ZJM3c3R8kupZ8aA,0.0,0.0,9.0,19.5,52.0,108.0
7_nE3cAkfESZ4oa_uhNeBQ,0.0,0.0,21.0,14.0,112.0,77.0
7_wgKuMhwGVytCKd0uf8jw,0.0,0.0,11.5,0.0,55.0,0.0
7a2YLmjpUXvCqFYdys3f2Q,0.0,0.0,8.0,0.0,51.0,0.0
7aTUpTOyJ7glAN-zrtiY7w,0.0,0.0,9.5,0.0,51.5,0.0
7b7r4cWU0CIx7Fk3yHei9w,0.0,0.0,3.0,12.5,20.0,70.0
7bGXhQy-G2Xwctr9GuxEcw,0.0,0.0,0.0,6.5,0.0,40.5
7bPib2p9YeHAQDn3MPXmEg,0.0,0.0,8.0,0.0,48.0,0.0
7bREDZy16Behg-eIFjOFeg,0.0,0.0,15.0,2.0,77.0,8.0
7bWZAphAjvu5PuTIKDDTow,0.0,0.0,0.0,13.4,0.0,74.0
7bZ5RldXG9--Dbb6iBDdSQ,0.0,0.0,27.0,0.0,150.0,0.0
7bnEx6G86DSfS9oUf5UIew,0.0,0.0,9.0,15.0,49.0,69.0
7bpg4845F_fa0DR8iFSQSw,0.0,0.0,1.0,0.0,10.0,0.0
7bphIm_0ype9WAE9lO84pA,0.0,0.0,8.0,7.0,42.5,45.0
7cHcDwzMSJMRaI_pgFNeZQ,0.0,0.0,6.0,7.333333333333333,38.0,31.333333333333332
7cQeGWqTfQcg2O8WmjwIAg,0.0,0.0,8.5,0.0,36.0,0.0
7cfgBUvOxqTmEELiGGjFSA,0.0,0.0,14.0,0.0,73.0,0.0
7cpSSpdWou83t_2D4yX5cQ,0.0,0.0,16.0,0.0,82.0,0.0
7crODS0fkY042fzFzqnn3g,0.0,0.0,0.0,8.0,0.0,42.0
7dUZAO8FMvlXQ9P3YmqfAw,0.0,0.0,10.0,0.0,41.0,0.0
7daKazSGHcK0I8NKDE9B1w,0.0,0.0,12.333333333333334,0.0,64.0,0.0
7deRCn4uwjAXSIrqGaSe2g,0.0,0.0,24.0,9.0,110.0,43.0
7dnh9OrD8LekBwvachGH5Q,1.0,0.0,16.0,0.0,77.0,0.0
7e9ReRfPBmfgchYNkbk93g,0.0,0.0,6.333333333333333,26.0,39.0,136.0
7eHOl9OjI1Y_ymJQKmQK6Q,0.0,0.0,23.0,0.0,146.0,0.0
7eKtHkxxWvI465WbDJj4dw,0.0,2.0,21.555555555555557,14.454545454545455,111.72222222222223,76.0909090909091
7e_eUAWMgtrY7NMKIE9Naw,0.0,0.0,61.0,0.0,307.0,0.0
7fLKqCvbRhz88TzmxtR2_A,0.0,0.0,15.0,36.0,75.5,185.0
7fl3-GXVknVFFw3h0oz9Wg,0.0,0.0,12.0,0.0,81.0,0.0
7fsw7xwm-eamdoQgx4r3_Q,0.0,0.0,12.5,8.666666666666666,68.5,45.0
7fzib8Og_nGVhM-ROhxGxQ,0.0,0.0,7.0,0.0,38.0,0.0
7gFPulsds3Zl40H7BjCtZQ,0.0,0.0,5.4,4.0,37.8,34.0
7gNtYzygF7dB8e7k1mWdjA,0.0,0.0,0.0,12.0,0.0,69.0
7giFDAlcyXOgQG6YAVI9bw,0.0,0.0,5.0,0.0,33.0,0.0
7gs_0hEHKgPjwJv5N9tPUQ,1.0,0.0,10.23076923076923,20.0,53.53846153846154,99.5
7h4RPtF4T3As7d2Ox8EtRQ,0.0,0.0,13.0,0.0,83.0,0.0
7hAhYoMPjHnxKCz6MQ95Bg,0.0,0.0,12.8,4.0,69.6,27.0
7hBCSOQjhxonseZckY39Xw,0.0,0.0,8.0,0.0,49.0,0.0
7hTqtSqhEb9YQ7arSMue7w,0.0,0.0,12.0,0.0,66.0,0.0
7hUB9vYgZP8lUR3TlfsetQ,0.0,0.0,0.0,8.0,0.0,49.0
7hYtabDVBykRdLu5yDeT_g,0.0,0.0,10.0,0.0,60.0,0.0
7ha4jVPWVTfZ7V42ghQWsg,0.0,0.0,64.0,0.0,339.0,0.0
7hlB_FSUthGUr7RkmFalQw,0.0,0.0,3.0,0.0,20.0,0.0
7hlF-dR-m-e8nFZMWao8cQ,0.0,0.0,13.875,12.571428571428571,70.25,65.47619047619048
7hnwrH20r6IiJOAlNOPgcw,0.0,0.0,0.0,17.0,0.0,83.0
7i-MH2D1JFnW1NEXx4Eodg,0.0,0.0,15.5,15.333333333333334,88.66666666666667,77.66666666666667
7j0ZfEGPPeg9PiKzABl6gQ,0.0,0.0,14.5,0.0,78.0,0.0
7j7qRFmV3wLX85U37RW_0w,0.0,0.0,0.0,8.0,0.0,48.333333333333336
7j9y8_fwEuirTx54Ert6Bg,0.0,0.0,4.0,0.0,28.0,0.0
7jAU9MAOeLeK-uXSQn8HeQ,0.0,0.0,16.0,0.0,77.0,0.0
7jO0eQZlB95dhMMJM3Oafg,0.0,0.0,60.0,0.0,314.0,0.0
7k5I6nL-4ywRFEjrvr8FBQ,0.0,0.0,13.0,0.0,84.0,0.0
7kMfuFh7h8PYbcHrqSyqZg,0.0,0.0,7.3125,8.5,42.75,48.75
7ke4Hx03BuAs46cX4F6YXA,0.0,0.0,4.0,0.0,21.0,0.0
7kpY2EUS00lHTg1NYJ_x8A,0.0,0.0,0.0,15.0,0.0,71.0
7kr-pVgWnAe4GZqgH0IwKg,0.0,0.0,0.0,14.0,0.0,80.0
7ky_2Q34n04Tm6ipMtDzJw,0.0,0.0,3.0,0.0,19.0,0.0
7kypI_Ps8EPqL8nlPOgeOg,0.0,0.0,48.5,0.0,257.0,0.0
7l1MoN1o1ipA7GnZT51fgQ,0.0,0.0,8.0,0.0,52.0,0.0
7l7-VCOb4Xc2W9IWCGuL4Q,0.0,0.0,0.0,19.6,0.0,104.5
7lB50kHxNMtYH_8lgZqtBg,0.0,0.0,5.0,0.0,32.0,0.0
7lfpsv5vEqs5ljuiRHXdtw,0.0,0.0,13.0,0.0,70.0,0.0
7lgrxP381KFBkYZ6MAWnXw,0.0,0.0,3.0,13.0,14.0,74.0
7ljI0zshYVvlqVVeVbMhBw,0.0,0.0,0.0,9.0,0.0,42.0
7m867lvE71rO_xJCjh8-gw,0.0,0.0,0.0,5.0,0.0,22.0
7mG79qLYU_CJ_HLr8B4hbQ,0.0,0.0,12.0,0.0,63.0,0.0
7mKth9Fbswc40eckFaxS9A,0.0,0.0,14.0,0.0,77.0,0.0
7mjpX2eYbcCt1pcNnN3Hrw,1.0,0.0,11.884615384615385,0.0,63.34615384615385,0.0
7nGxwDhlsQxQ5_PHwQHpyg,0.0,0.0,1.0,0.0,66.0,0.0
7nn8yP8z5r2OW5L_LsyfMg,0.0,0.0,3.0,0.0,12.0,0.0
7o9Kc_l-k6RaprBYz-vaZw,0.0,0.0,14.0,0.0,83.0,0.0
7oFclkdDE0ZA30xZF8DgFA,0.0,0.0,11.0,0.0,75.0,0.0
7ok6QKI_mgw5Z3B02jlzLw,0.0,0.0,28.5,0.0,168.5,0.0
7orCZxkN7st-7LWsCtHvIw,0.0,0.0,0.0,9.0,0.0,52.0
7ov92gmazozv0LbbjFvFWA,0.0,0.0,0.0,11.0,0.0,63.0
7ozKvOP2kSOuWnaxNLqyeg,0.0,0.0,3.0,0.0,17.0,0.0
7p9fTjk3Uh_TXSYNlU_mgg,0.0,0.0,6.666666666666667,0.0,40.0,0.0
7pG99hFW0eRH_XBvvd7xIA,0.0,0.0,13.0,0.0,68.0,0.0
7pIUGJ224G589mfGZaUJmg,0.0,0.0,3.0,4.0,14.0,24.0
7pJNJSPVu_ef-8YGkrgW5g,0.0,0.0,8.0,0.0,45.0,0.0
7pKqXClnDMmOcQtAV5QHOw,0.0,0.0,11.0,0.0,62.0,0.0
7pKxAH5VGNDTsy0Z4908vw,0.0,0.0,0.0,6.5,0.0,46.0
7pUe34L5Jtt_eh3PFpP7MQ,0.0,0.0,0.0,15.0,0.0,79.0
7pWqqaAH1JVflLV8R4FepA,0.0,0.0,9.0,14.333333333333334,49.0,76.83333333333333
7pWyOLCiwStkIur-X9Wo6A,0.0,0.0,23.0,0.0,119.0,0.0
7pmrnCWuiRAffy8kxnyDSw,0.0,0.0,14.0,0.0,80.0,0.0
7pwQ1TrJPz1eTXnxjhAKHQ,0.0,0.0,16.25,15.0,84.5,92.0
7qGe49__QqCpk8ZYOm7W8w,0.0,0.0,13.7,6.4,74.4,37.2
7qJvDBhWqWvZbJz1OaVl_w,0.0,0.0,15.0,0.0,68.0,0.0
7q_nBJHz_20PcxOZ7mqzTA,0.0,0.0,4.0,0.0,20.0,0.0
7qisKMCj9ONJF6gSEFHj3w,0.0,0.0,5.5,0.0,35.0,0.0
7qjuA9XdMA326W8quHauRQ,0.0,0.0,9.0,0.0,44.0,0.0
7qmfQlzxddecrQ4JPSdT_g,0.0,0.0,13.0,0.0,75.0,0.0
7qxvxLr97M3m-lZWERZlCA,0.0,0.0,16.0,0.0,82.0,0.0
7r5EfAj9NTQRJKKnGGDOyQ,0.0,0.0,7.0,4.0,40.0,26.0
7rAV8rZMMDjj9OqB1pr67g,0.0,0.0,6.0,0.0,39.0,0.0
7rJls0VpcO5Ln1eqbwIpiw,0.0,0.0,86.0,0.0,444.0,0.0
7s4GHzC8L4cch57V4YF69w,0.0,0.0,8.0,0.0,50.0,0.0
7sBsGu77D39_EFyW6nv_hw,0.0,0.0,5.0,0.0,24.0,0.0
7sJxPgdvWCgDfhozR9DK2g,0.0,0.0,11.0,0.0,76.0,0.0
7t1wCGrDLY0DeUh5vvx6aA,0.0,0.0,0.0,10.5,0.0,56.0
7t5rLTCNPC0UAU3OUPhzSg,0.0,0.0,5.0,0.0,31.0,0.0
7tLgcBPrJELMysZe52B7PQ,0.0,0.0,0.0,15.0,0.0,84.0
7trv8qFWgUmK_RG0SwD0cw,0.0,0.0,6.5,0.0,48.5,0.0
7uGE04TQOVHNO6wSChabcQ,0.0,0.0,0.0,38.0,0.0,199.5
7uImU07iGJJYRqvbpt5XPQ,0.0,0.0,9.0,0.0,62.0,0.0
7uWE7YWlRrde5fifL9KTuQ,0.0,0.0,2.0,0.0,10.0,0.0
7v13cKqGTZGMISBOHStQkg,0.0,0.0,4.0,0.0,23.0,0.0
7wE9-V_U8SFeigW5y86iIQ,1.0,0.0,7.0,12.0,39.0,78.0
7wFmB3G5Hg8h6qpOMBf3mw,0.0,0.0,11.333333333333334,0.0,58.0,0.0
7wKkeTAKjqQT-9Qof4iLpQ,0.0,0.0,6.0,0.0,52.0,0.0
7wZ9OlGq_DcVq1OCOLKqUg,0.0,0.0,13.0,4.0,62.0,38.0
7weuSPSSqYLUFga6IYP4pg,0.0,0.0,7.666666666666667,14.0,39.166666666666664,105.0
7wwKmA5Dv8mUd-TmXPOG1w,0.0,0.0,6.0,0.0,33.0,0.0
7wwPaFD7kL9oLInkwb5yOQ,0.0,0.0,0.0,10.0,0.0,54.0
7x-iHlnV5Kqc2ynExjtfWg,0.0,0.0,0.0,6.0,0.0,32.0
7x2d_TxjgMTlumoyChCLkw,0.0,0.0,7.166666666666667,6.555555555555555,38.083333333333336,35.77777777777778
7x2pnm9uL1XLSmri32IJxw,0.0,0.0,0.0,9.0,0.0,63.0
7xW2yoH3ToLvRvdh5nuKag,0.0,0.0,44.0,0.0,227.0,0.0
7xwLiQx0-lCOXBUDAcazZA,1.0,0.0,20.85,13.84,121.01666666666667,79.76
7y8Wd9Jsvn6eQ0q2GoYaPQ,0.0,0.0,9.0,0.0,49.0,0.0
7yDDAnthr-3RFuhGjgxD8Q,0.0,0.0,20.333333333333332,22.0,101.0,114.0
7yTdl5W9VsJ4cAqNS8vhcQ,0.0,0.0,3.0,0.0,23.0,0.0
7yTxkH7TsNCB7rHVEmflsg,0.0,0.0,0.0,13.0,0.0,74.0
7yYQ2RMeiPEvPfi_lcv97g,0.0,0.0,13.0,0.0,67.0,0.0
7yk8BF4zkzkRKHaQFXInXg,0.0,0.0,0.0,4.0,0.0,20.0
7z8IqPON7giXZ9x1nwG65A,0.0,0.0,0.0,14.0,0.0,74.0
7z9SC_m5BtW7IlRiwIOoPg,0.0,0.0,8.666666666666666,0.0,53.666666666666664,0.0
7zLORlN8uOHUZlsKlHoBcA,0.0,0.0,0.0,11.0,0.0,53.0
7zRZfJYmhRxvYPa79KpqCw,0.0,0.0,0.0,12.0,0.0,65.0
7zZOZu02Mir91ikLG1RAnw,0.0,0.0,9.8,0.0,50.4,0.0
7zi1nydA3MSTJh21zDs4yw,0.0,0.0,7.5,0.0,57.0,0.0
7zoKX7PxU8XqiySFTvJviw,0.0,0.0,23.666666666666668,0.0,115.66666666666667,0.0
7zrgYgQwQ5nL-qJ80K2F7A,0.0,0.0,2.0,0.0,19.0,0.0
7zwOsVhlSpPa7jd7CEkSuw,0.0,0.0,0.0,2.0,0.0,8.0
80NS6lG9sSo0GV3m3n7_BA,0.0,0.0,15.0,0.0,84.0,0.0
80U-J9pRef6qNP-UgW4wOg,0.0,0.0,17.0,0.0,84.0,0.0
80Vumo-RutgyYMno_2xFwg,0.0,0.0,14.0,14.25,77.0,70.5
80bh5X_lOcKFHrVPiNRJaA,0.0,0.0,13.0,9.333333333333334,75.0,49.666666666666664
81AC7NEO2uVSfZQcvSxE0w,0.0,0.0,0.0,10.0,0.0,56.5
81M9MYz6Z_IiEPshrkhGrQ,0.0,0.0,6.0,0.0,36.0,0.0
81PtIG_i1WsjmQFruno3QQ,0.0,0.0,0.0,13.5,0.0,67.5
81REFUWBSIoZgrATODjoPg,0.0,0.0,6.0,0.0,44.0,0.0
81_MIejFm7uPfmkCuT4zhQ,0.0,0.0,4.0,0.0,25.0,0.0
81hJesSDRnjLQCD_BAPYiA,0.0,0.0,0.0,6.0,0.0,30.0
81s3x1RgDiV25jil-a9i3w,0.0,0.0,10.0,0.0,66.0,0.0
825Ol4rTvAZnUyFMke37jA,1.0,1.0,19.227272727272727,26.133333333333333,106.13636363636364,141.6
82GOQIPlSzLvRphl9MzRhw,0.0,0.0,7.0,15.5,38.0,77.0
82K1VeCBBqOWGzSvkNrt9A,0.0,0.0,0.0,5.0,0.0,27.0
82Micw6atbqgn8-r7oNRKg,0.0,0.0,0.0,14.0,0.0,69.0
832uxtb-srPoHYdj6Mcm4Q,0.0,0.0,4.0,0.0,19.0,0.0
834vg5H4ZeNnnwEfUrpJzA,0.0,0.0,7.5,0.0,38.5,0.0
83Czi5Jjt_AezhGC0qEKLg,0.0,0.0,2.0,0.0,15.0,0.0
83VApetExLbygNedH5rr6A,0.0,0.0,10.0,0.0,54.0,0.0
83cecJaBXy679ONpG7qFhg,1.0,0.0,13.625,9.0,72.625,49.5
84VhjLo7IUBHzv26Dsjhcg,0.0,0.0,0.0,8.0,0.0,42.0
84mrVa4RhtIYUM0Wep3Isg,0.0,0.0,9.0,0.0,62.0,0.0
84t6jpyclA55TMfMV0X0kA,0.0,0.0,6.333333333333333,10.0,32.888888888888886,56.0
84vUYzjAiN-HKW4-eBpLEA,0.0,0.0,0.0,9.0,0.0,59.0
85-7s-9zgkffnKNl6_uakQ,0.0,0.0,13.5,0.0,74.5,0.0
85G7_8WosHH9x97ju72O7g,0.0,0.0,0.0,4.5,0.0,22.5
85Jq6l707HWj2XpFw7qPGg,0.0,0.0,12.0,0.0,63.5,0.0
85P_HjIcFcnBPndvFSNh5g,0.0,0.0,9.0,0.0,49.0,0.0
85fHborXuyRCXhRBOETGdw,0.0,0.0,0.0,6.0,0.0,38.0
85jlcOEz53_FQy2AerHIUA,0.0,0.0,0.0,4.0,0.0,22.0
85m_CS1R18nPy8PzzyicFQ,0.0,0.0,6.0,0.0,34.5,0.0
85pNTdsC6DWqfifX4V5dPA,0.0,0.0,0.0,3.0,0.0,29.0
85v1KB9pdxXGRGofblaMSA,0.0,0.0,6.0,9.0,30.0,59.5
864nL0po2ldN8TPgbSiwOQ,0.0,0.0,24.0,0.0,162.0,0.0
86Oe8OA4QG2bGcsFek_C4A,0.0,0.0,0.0,13.0,0.0,75.0
86RJ2VAQoUypqdf7ZEpEXg,0.0,0.0,9.142857142857142,19.0,53.142857142857146,96.0
87ZV46CBZWyT7xIgLawl1g,0.0,0.0,0.0,15.0,0.0,70.0
889GS5grdDOTdOSpmQgVAg,0.0,0.0,11.0,0.0,58.0,0.0
88H398uEIEdQCrKf5iouhw,0.0,0.0,0.0,11.0,0.0,69.0
88gqP_na0swKBmiwz2faLg,0.0,0.0,15.0,0.0,84.0,0.0
88tTL0t-G6HIr8y5kiRr3Q,0.0,0.0,7.0,0.0,49.0,0.0
892-EXGake3orWOtSL3Jcw,0.0,0.0,2.0,12.0,9.0,57.0
89W64lUWkFzZPTmNktQvMg,0.0,0.0,7.5,0.0,47.5,0.0
89kaSeB1QFcbNVpzxv2vvg,0.0,0.0,0.0,8.0,0.0,57.0
89pzKs31Wl2-bKY6U3AGmg,0.0,0.0,13.0,0.0,65.0,0.0
8ACDUQC6zzRLQKTtyCgL6w,0.0,0.0,11.0,0.0,61.333333333333336,0.0
8AD-TclB3wkdaIX9079XmQ,0.0,0.0,28.0,0.0,162.0,0.0
8ALlEADCX_7xIdntn4pfOQ,0.0,0.0,6.0,0.0,30.0,0.0
8AW2qLWoVoy11pNAd6MkAA,0.0,0.0,11.0,0.0,59.0,0.0
8Aam1r8RxFJeor033ZkYJg,0.0,0.0,7.0,0.0,47.0,0.0
