user_id,elite_status
qZGwQtAxm0dO39EDKcFVeQ,
CbfYllYNz4MqFcIWOAN75g,
C_PN1TWw3c3Z2Rgf2z4edA,
mGUz7CTN0GtTXkwRn13Frw,
l6bLZkGLbWmWIy_mWLW1sg,
w8Z5B3ZbgE_1TJ1iYjxpwQ,
UrthtlRcK8Lr773abhlBFA,
bTXQblPOtzJ5FultJXO9gg,
ZxMgKISfr9QTW3rE7xIGcw,
_04jraGW8NKH4cN3ltDrOg,
MWwReYqLV87stWgwKehzVw,
2eL2qWykgoYPsQRWYwjQoQ,
m5hwkzZcw9pUewdCFzwZeQ,
cd_Qw-JgovI7rIE19SQtKA,
HXkuGZegn7IqJj7ymh-CvA,
oBTSagHEysLGHyjrni7Whg,
LYB25xXm9Oa9ccyorKgkjA,
EJb43K3Vp2V5NrO6quRe5g,
46D2Mb3K9lKAuc08vXEkQQ,
yzY1GNskfpzg699Qlsfi8w,
wOPcXUeqylf762reIQGENw,
OhQVe_9FezYOzM5byo8F9Q,
NugYd2_kDYK9fUkDp16xBw,
Fs-FaZoZ7yRcK5Of345Rgg,
wwsrpmHebzZQ8hR1JzStCA,
u_tQxTP9t3h9EEgkyUiwgw,
lB2QnkIoR3Y3whkmLltUwg,
nE7wiNuyiKU8IudEiidmPA,
S1FhGqDU6O_FUvFBu0isQQ,
7EpmrY4o8YzwOkSZjCCk-g,
8EmYXH524UqseczkcYBXGQ,
cloQoZIvrOcDLUGEbWqD-g,
en2S0L_VkoUZ2VomBzLp6w,
E3hF3sD0RU4XURUOSbcvFg,
lyl3HX5pzmBQzYI5F00i3g,
SDcN09FVTBA1I0td4Co2eA,
HoBP4jzuBSj_d30LL63CAQ,
VOv3Z6qMZWQjnyuyg2RGZg,
F0BFt-99YGPr0uX067nwjg,
kuAq23m2T0PNWEW_2C_T-A,
hEuaxAHMUcux2DCb_FMGIg,
wP7k9ZzDEaagc4hkhCJGCA,
MQyMGuXXT5_wlO84SqL1wQ,
Vsx7Dmpjzn-ZtlGQhBOmDQ,
UiLTZttJTWkSd9EF3AKWDw,
-wLLd3ciuLSsyI4CUK8JBg,
tgOjQSaGe33KWPC60YlnUw,
KN_UDW8aOzUmueDkOiMoiA,
YoIuMNUDbl9dNJ7dwxKeqA,
PVfbgb9FmfW5ZDAXtN99cw,
qfkF_uwh9dD7Dm36zZ51iQ,
1phIw5MMgdxD_EZuq5IM1A,
9yBqQoARjdO55eeGW57IVQ,
3mEu9s_Tki5n931VxAU-YQ,
O7gqUK254-l-Uf3Z0HLHPg,
njZqAof_4g7bZ3pYWSJmiA,
nTRN8NB4sZESoygpUdAAFQ,
PV0VEhlmhc2BjzMZEbpWlg,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

                

    ’11

        "
11KcGhdMw8syT63s8gz0sA,
4jSXYDYp_f8-V4coqfgjUw,
9aXlFbNkNn0gpzyNlyIehw,"
                

    Elite 2017

        "
ehLmQH3iesf_Q9UBk9ylhA,
oBIUPEUfmSBRsRBALjyS7g,
th5_uOfnv-_OBTwPGtnlIg,
A7bFRAXlH7YvmcOgRG8jzw,
G-s5UxVZMQHGSHE3B2JBUQ,
ul7BUIe1U7JnrX13C01JWw,
DvZ0W3M_Nw-MUIbcUnIlAw,
0MwuXfBp5tngIbWP0DwBYg,
Ho5ltYDf6mhp_m8kVkbeSQ,
tX0EjK5ERI94HBiu1NR4Cw,
TgNd-7y_wD17l4PWAYC0QA,
QiZ2Ym8Aw63r7TFoi9gT0Q,
LSB237otwzt_9rr9cqvQ8g,
3nCWz8FgkN7vTOYzmNGWHw,
SWcTXQ0ioaTs5d5XWg5u_Q,
U0awDaTdv_-l7DIINGFyLg,
LCtvfIh-mCmd0C-9HW5KHA,
wHnUYgUJ2_eMdCzbQE7TMA,
Gq8e_8-RsKqNexmV9p-rhw,
q-rFLuPGoJ44jYIepYjJzg,
-sdfZKyHeL_d-49nmjAPPw,
03DGBoN8ENA7u1NKJCAHYw,
Nw8ydwx4eB-vpSJ4fpL1zw,
ZluKCGLmcNP5wDS2g8hHow,
8kHFvH6Go1OJYl6su6MgPA,
cTH33InvmakCU92q1bDxmA,
CZ39Obep-YXbAea6ErlmyQ,
Q2Nnx1iLXmBoXnUp2hAG5Q,
kWoaCLI22yTXiL5_r7aeig,
gyBBWxjNPvpP4rb6oGD2FQ,
0mjFS4eWKJCYwBwO7DU8jw,"
                

    Elite 2015

                

    ’14

        "
oQcugZi7fz3I6eoVkI1h4Q,
2PncYLIYD-UdPeBq74z21g,
t_N9T8bktlda5Unxuv8BxA,
NH_sLlnT7glAfCbdfJ95Cw,
ZceHXJ5NOSb-n7yE22cO7g,
jdNV7yIEwlGweC5VbLMczQ,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

        "
tB_HeqPnPD7rjRxH-KHU2Q,
UYhwsq5sbqJ2hle7LkA4Sw,
Q1gfi927vkBWC7UeaxzxUA,
iPfcBDi2KEjiCmsoIlwxyQ,
Lppp9GOEkpBUTYu24vFQrg,
pdI216i9FgA_goget7eYKQ,
ldBSBsmFJACgxTQTE4yABg,
dQxht3x6IV8XqaWbrKXtfQ,
WN8VwJGZ95e7TD-bXob3ow,
PsCciDIa5S947RFt1fqaLA,
kaTSZS5VCMuVMbxYEGqW_Q,
jxCv_BudJ1y_EuD37A1Azw,"
                

    Elite 2016

                

    ’15

        "
VFFJms_ggSojtFGtRROQlg,
eMWZUajm4vzoRXtY1rh6Hg,
3oNQgUkLFo9tGbS0bfnxjw,
wEeGUg0EmHNchwVMpql1yQ,
r3opoE6qhlkLY3pVhvktuA,
EB3snK5uAmXVrvAIn23zDA,
of31TWzVch19SI_qhf41aA,
NNNo43IikhvhHUIXejkHBg,
3S-E64ZLCsfJAh0Nn_v9ug,
Iru-j_gfmLJln5TXhCV07Q,
TjXqTqYOXAs8VKo_otj3lw,"
                

    Elite 2018

                

    ’17

                

    ’16

        "
hklNHCBSFIBfvPEo2B0RgQ,
_tUvk6cl7NAtMyduzESJNw,
wK5R_TSc7pbCgnbEU4Xdgg,
CvHWu-7B64WboiMwp7OOLg,
i9bTpU-XCg2BRJQxvHYM5A,
1AyUMZOACa356TYKruj3cQ,
R5KThiNksLPdH7eF5RL8TQ,
G7rGMNh7eL42iLJlQMW4gQ,
ywWj_Huca_TURLt_fts-EQ,
qaju-460BsyxaVKhcdEogQ,
WKu__kvojw7Q1U5OTU3CPQ,
PnKiZnF90zJuZ3FKdcSw4Q,"
                

    Elite 2019

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

                

    ’11

                

    ’10

        "
K8ZDD7LoeBxi9t44f5v3uw,
peQQvpK1nPCZPH4cfvwrFQ,
lRPfOHt8GoHnHbsKMzpQmw,
Cy3c4gV7x34G5qqEkwtmyQ,
WiWxBf1nB6fWgsKxf8dp9A,
qf0ntaBgczuDcJanLU4zJA,
tpuE29ur7fZAvfh5jteECQ,
5zECI8dJTgSy-Z98iBvVzA,
0okULCaWFyUlV7x7B78wYQ,
dXp-gUKKc-7rKP7khTYWUA,
4_5wsxsEu059iKOR9P-zGQ,
lVORSQyC7emF6L8j-pNB1Q,
fx-BeAtpRJPIBLCNGaD6-A,
Nntat7d3eeI3V9jQ1hGk3g,
aiHymiD0kin4EjNyiHZSxA,
13fZG-P_XTHVdXG_JZo3ZA,"
                

    Elite 2010

                

    ’09

        "
BFXdHSLIXzOQeDn-c5-AIg,
crLwwGA8EmANBqnKAComdA,
2IepQfQu0fc_BE1ECOqzDg,
kASzimCAJ7zzZ-RnWAlteA,
RNMJnFgtupm0KgN2WaVzdg,
yW_U5TVO9kC-V-fiBRV0_g,
kNcUbA9Zg92Sbbh3tOzDFA,
wFuCAxNDzJOIM3Kx_PcDLg,
V_ZACoq_nUaGhQUaACJO8w,
lc5FEnP-oJFjKYzpKe15zQ,
8DBjMJyIVhyY0g2pS5rdiQ,
oTBz41RDHV_5HXzrQt0f9Q,
OBLLSu39l5jYvnvPbNyoZg,
wrnoPQBa5x4nmYBBU_Q99w,
VEcXYb6heI5-rPr3oAowwQ,
lGNr8HxAbHfdHQr5Zs5GGA,"
                

    Elite 2008

                

    ’07

        "
QvIqElYd0gNIzYpa9bLZvg,
7FUPcMUCQkYix9oSW9jMHQ,
fdQxonrWlG6zIby6DfPmHA,
aq7glC8T14dFmR0NveqL3w,
Y6P_5_r4bJRtR06kaYlRgg,
T1WXJRENVawfpvbn-sGDxQ,
g0J2MEY450NVfpTQ6p0mxQ,
zCOBaLl0-sNAS28fAn4EEQ,
qGBAWypDu5_ocvKobArKfA,
rkvENapyqozCigFO5byAyA,
MK4kkbYiSnG0keenT-vlYw,
xXB4ioGM_81hYz53Qa2_sg,
Z1rI6APD_8Ldvl7lED3gVQ,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

        "
ATdUSurMwiI1W5mHIWxmkA,
qH9RGZoWONIgMX138HW4VQ,
--m6Dlndll--hFhhUjkb_Q,
vG8hL5qkEfTYqD6kA2IzMA,
LOeU5wAI0j1xc4x2MI7MWA,
c25wSiM2ueNXdmoT6tSong,
RBlR2l8QH2Iq-hJmmxPxfQ,
PC9uDuHBTaOAi_cW4gfgxA,
EiBMOBkP6Ii7sVgUrGgoWQ,
QUy4J6Svt3sQr8UZuaTCSA,
J6jHX7yZTFkptODHnN3VhA,
d-UrYpW5WG_0xxVJk5SNMQ,
3GwGldAUPqAOAHLCjmFdiQ,
dzJcgfX4XmlimjpJuSmLlA,
pAK-Fm18c_epq-Hsqmc6Pw,"
                

    Elite 2015

                

    ’14

                

    ’13

                

    ’12

        "
eMGu2IN_pW602rtqVk__vw,
Zo4DqbGXJ3nwh4HeHkz_TQ,
tas7KDUo2WRk8E7119Oq5g,
BHiy06gvS0xXHVptIq2ukw,
wi2sYJM7igsgJUFOKxtRzQ,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

        "
F2zvwfcKi275I7AfUOaiCw,
foNGGAapticlNOiLVDSeXw,
iJnMXEmXWcrr3h3g7DLBBA,
4O-LDLwQY_xLCzT0gLo9Zg,
P3WBtSNQUhIdXIc_2pi_zA,
s276BM2ObR1nNkdWX7gyZw,
kNcJAaLOEd0PEuAjbr_ldw,
fGXWoJ_n0T4UCZhS-wxWWA,
HPVhAYGTJDw67zpBwH7QYA,
5qfmgcZTWCMAiTjPJjoM8A,
TwF-JNQZWkDoutYtjTFwbg,
8uYFFRp646P7-lATjE-6Yw,
aMGv7CBy0-rv--6DN7luYA,
k7eJXCgl1-wpYuOyvolwxg,
AyjTIs28sLp1IYyri0aEqw,
1Vu3Sde1965zq38OYrC0iA,
gS4bB_YvuX6SzbfG55QjAg,
xrLqI7Ga7JJjyv5NdCU5hA,
5Hqv_XrJxhKsvyHVzWxz-Q,
kUNyW5CccOAEHKFJre3moA,
G2JgB98m3L1RC35G3CK5XA,
wYPoyeeO2kmPITCY3A56YA,
AvYF7qZWwZJG5eCi9NkV5w,
uWcXB_a2MtP1wTcWPJoTWQ,
PudIzoAJdG5BW2eMttiMCg,
NgsCSKx69INzfoj-HpNNig,
cWfvAghVUO0l04uW3km6kQ,
0Z8L7oEapgLO3kGEvZsN5A,
JpN-lDC7wCtdwi9Kp5IvsA,
L1wfzmNwQLnKsAtmeB8QWw,
1phsZk9xnrMHS_tFdYJqPw,"
                

    Elite 2015

        "
foDBY51jxgJ2Rc9eryOySg,
mbssLGidhTu9El8xgV8aWg,
u1t_TeBlGn0aT_lt5V1shQ,
uykJwK8YBkg2Rebv43ohVA,
gMjLiwZ-wKKolOhmlBtajA,
LhRnnm32v0i7gboj6RDCPQ,
l536k9X3zf4URpPN-w32UQ,
j9-4OReagAauIoF7jZHz-Q,
48gyRXb5kTkYYitnInncNA,
GRutwNquAGSOgO51S-cFBA,
BhGJmxO0u_ECDzYT8VW76A,
TkpGf0Qyqcn4k0Bzed9yOw,
RQV_kxFgtnOTWospdRA-4Q,
sCbcImu1yyzncjWN7L9hXA,
mRXpu2KtivTLGeYM_nSQOA,
vksHN4j3scw1Y9yFVj5CZg,
cLUkOFuaTaM8AQtfvfqQ1A,
rRl0KApGFvnA9qT6IhAUOA,
-t995ddumTXZtcpNiV9VHw,
njtZZAmUkapX6swAKIsfdg,
voKl522uHW3rMbcTMU0mtg,
2glz3aOLVkWtjP1H6TttDQ,
-SyAl_mtDyJ2_KxjpORLOQ,
qQ5cnWcXTc5R7sNqgn8seg,
cTtBwB9Q8fNFbmTYMYcy1w,
w2gWPvR6q435pOi1oNVr1Q,
eR-A_OoPHPXIWA5BFHu_Hw,
toiX8kBe-HpKOvpDsBzl4A,
RSYvCdsXXP6KVL16T3wfzQ,
miZAGavfdBKZEMz_71GHFg,
ZIa3bpQThQu0rugo8LxEkg,
Kwa5kUhgfeX9trvGZ-WKTg,
sU1ub4Oe7iUrhl5DrqcVtg,
ka4956Nq55tqj9CCISv9dg,
QmJqGNEXJlU9SHxR90JcNw,
Mfvf-3HGZsQwrzEORmeeKQ,
ZI1pfcfLruKbOc9POhrRow,
AaQGQVfneyI9Gmi_fHeYcQ,
gaRfpRGrh_jobnyMh4snSg,
NkF1dFNEUPnSTxPovbJU1Q,
WDcroRdA4vJ9aYI3As0v_Q,
VzsrvLtHR6Ti5cmkTt6wSA,
N_eNeRFS-8mMqzF7G8i7WQ,
f-8MNdo24tFDlayLKC4wwg,
0Qz-C73pTEE3hReazX3qnw,
81mBmC2MTp4BXsA4lLVh3g,
lT1__gVn4YrTn0H3iXMBTg,
erbg7CiNTIMz0u-_QvYiyg,
CiTKUG2seBYLrGesrzWZ-A,
hTHJuHrTNBV_rncgsE2VOg,
dNtNDl-CzNlpLapMfWw5_g,
LY68MbPPxUHvhT8BQ_GpGw,
qSymKMc9KMMR1_XkM6JA1g,
PD-pbiPUTKiVsHO_3CZbcw,
pLOMR8ro_iBYcrbGOOkGSA,
TBFSpJS_RzWZxOdczxOF4w,
EE4d-VO-xX_XeaqpcCrvIA,
XsVZY97MwrwT2XfBbunUcA,
fT58ekDq9HkWSWerRZOtrA,
Lb-UCPph1AP5OdYoZ6zHOg,
zgeJ1Knyk3ti12ux616Izw,
qBpRWH_dF_qEEPM0DwHghQ,
_YvRyCPoeGy6XxnR-NTjPA,
K4_us3ahx3Whfmb_JVVj5A,
3jkaFCr2-ZHoh6qEUpgJiw,
Wqo-Vf5FAHL77tE-ntBL4A,
_djKZGa6hSsR8husgRgFbw,
7sjFo8J9oUv4uzQIsAPgww,
j42XkHdHk-nm0azLWxfH2A,
LfpGSvbjZM8BsiALncsWNA,
yKQGoJwA19bqKOEMZi50UQ,
IH1uGx6NVjhBXDY63buzhQ,
rFzQlr2wPITDmXK1KxhdMw,
X3PTzHWeaYZtU7FN0Hu8ew,
ZnYU7i51C2gs_KMsIWHAXQ,
masGU0MDP8FTza_for5vmw,
Ub6bG_xVGN2u-iGYE1kZIg,
s0NRpxSzv74S78MwEgptzw,
_5uNLSNi6nvU8pWyIEHMGg,
9dRRtNrl05IFPwL3zmCTWA,
1WWCXLr8IpzWi8cZGO7qXw,
-xEY3_yFcaf8EiavMXC8PA,
pJBGhPwLhSfzuSxmatp0EQ,
Qz6PlGHsZaInZEaPj8TR1g,
q4ZlLmf5QFuzL2ON1Paa4Q,
-trauwMMt1CjhGK3RRup4w,
3xJjOkGDbqWDUTvULdhmPQ,
OUqQV5X5k5rNFiWCp4rH7w,
m2zqh8qRL52aoKu211Dlvg,
cvAOBUm7f8cNgOMvl2JZfQ,
ZYeNCDh1SnrwdL2DxHPnHQ,
XAIxz9WbP-0tBNKR2Npadg,
Z_braG_IZQyleRDXkBz5Aw,
94-Xne26mFcPy7jIsN5qlw,
hVwc5rAWVBQL0JdwyG95rw,
eV4yo91tBraQMAVrUWZYCQ,
1oIwpfUOqpZuO3hoFce2rw,
Z5S0OvDKWeQuoY8mtXfgAQ,
WrOumGq1dZ1CiBtz5DAtkg,
vKeT3ieBIWyBl4cLZDAJ4A,
sG6wjCyyB4pDtNmI2v5Suw,
VFRnEacitq0a4xiusZbWNA,
QIGG2-vPztjHx235WMUfvA,
GRQc_7_6xPD5Rb9PakUEKw,
Rb-vx1cLWxFqHrjMAXqOpw,
bkcfjkDblRiHWDR14phSag,
zH_aJ-ZZ1GWtsp4QYoiGUA,
A7n1N1cHdrGZRjM9df7MGg,
fJFacWkFmKHtp8LiNDQ_0A,
yysPqXAYezYk4uC1hOjpZA,
ucssLdHJmpo3lEyUtLi1Vg,
dixA_NuJjF1SQiSX6Q4o7A,
9dPIW5_zlw7WHhsMle-BHg,
XS_F0KwlGBW6IiZg-eK3wg,
K7yFJqHJ9waiWi9iEXR7jg,
B81s6hRCj9aQysifZIBQlA,
Qzchr9z3vusUbszkThmPqA,
VF_HoEvycUIActHPjqJjJQ,"
                

    Elite 2008

                

    ’07

        "
yBGccFyh9pOOm4PvVBhNgQ,
8huzk4ZmFeV3kcfqXhOw0g,
fLIZNmDJOTNwMIl1Sj7oIQ,
X0au0uIOvm7mqOacvJ77_g,
tHkNxSPMtkcPhzw1EQs6ig,
-twdrk90QiwCAkrOyVQEzg,
puBMUoem6ATo3BwYCgLPwQ,
fdcV3U5T8A57wXuR3Jp-Zw,
Z0l6tdIoLZ4K2ixbYGmNdQ,
rMmHZHunHwFBkd3W09igIw,
NlptiOcRUg0CNcK3IJsAbw,
MmC1iYaxKysacsnqJeS8dA,
3rTacYlhGmWrMfahqlIi_w,
3rfxm_rXs1gpivt-5AiKkw,
HxQsIUDcVSiyD9cvZVsvYQ,
-W9N5aUizehUaAXlA6QenQ,
w2QlkVQZVXDAUzhsIHEQDQ,"
                

    Elite 2019

                

    ’18

        "
F5dcvW1xry-LFoVLTYwPxQ,
jTyacsGUhVwo3Hrair4B4g,
JIzSAr6TcNJ-D1Jn-53l1A,
1Ka34NlZOPEgKD8nBC9Vbw,
FG7p0-ilyd5QUgRmUSlArw,
xY-_P4jUJD4zs4agSjWbrg,"
                

    Elite 2009

        "
wPIs9mQE2KfppK7n9bbhPw,
vc-_sbJ8NGNEdquild3j8g,
aZWyvaZPIdX50az8fIaX3w,
rtRfcS3AVJVaUUuU0Elh6A,
Cw50ubvKYbQVf3gLE17A3A,
u39xF_6dbjVXTfVzyWgXCQ,
riahI1UGYa6aQdAFMdvvnA,
Mitlh2uPodSj2m488Svl8A,
WuldL6dDu_jVKzqT-0hejw,
NMHcC9-uQrBP2CwGAHkKRg,
ZDMq7F6cuvBCH3Zs8113tw,
DwEO4ds6nJgejyJZBBKiiQ,
V0yWQQn515LgQ9ZuuETwUA,
LBe3ZWCAltcp85NFvE63xQ,
yfX3opEN7b3o61anIz1e7w,
VSzuYYm9TGBCxCj0TSfpLg,
Gf-ehxnP9ahdU2VuYmRYXA,
kUFenHleR0snx2PBBkszVg,
DL30GNosCGnksgqlNZGHPA,
hW7O8td2eL0jf8DK1I-Oag,
qSReacr-vHRxc8AK9Ae1EQ,
MbPyEQkJydYOiUsTMVme8w,
W3-ZBQxjyHB0QJOldcl7ug,
NN8d8qsTXJCzSb2XAorsYw,
MRpRQ_CvwospIxfNZazATw,"
                

    Elite 2020

                

    ’13

                

    ’12

        "
v5Z-MJu6FtCIjy7JLkVhrg,
6JMAEP0mhL_3J6SpB7RmLA,
QPUtjpbE9O_BbFe27YmtLA,
pQnIB4OXa83lzN7VTVlPjQ,
_hHIfAlrHXD6uZLBVQ92Ag,
YE_-hURPKQ-Hrp11qKg4Og,
pBtsMtvEgdiFNvRaUTqO3g,
z0PJA5pymDxgyF2fvAtGrQ,
rscIwCeF9bCsgO4rbINlRA,
gYbvSN8d7eJlgJ8y3rA9pQ,
4E42R-EcUd6-HF_zhiilqw,
m1UOZxqmbrtDx3_N9BP8oQ,
26vgd1E7EkPMVWMKYtgrAg,
YlJMnpwpOgvqhxI5t9b38g,"
                

    Elite 2020

                

    ’19

                

    ’18

        "
x1YOIYjkoKY30FVEY78o4Q,
gWPb3qERjzCFqM4lcQbqfg,
K6mDtbNLN9k0jT_iGfAUig,
UYiRqDOrbHsNQ9n5-b2xYw,
ZvSo1EPPw7IPyg9moBKezA,
OJIuam63B8NSZY5F2KwCzg,
GjK14hl2ge60-5NUf0wULw,
PMdIpYxW3-TRRnfdAMdQgQ,
BmMJGVW2b6E0yQs497KUEg,
6pOpFd_WbMH-dXR2ncbWcg,
u9XTX18ujbWYiFmJBeuWag,
axcl_K-DxojerIeTEIReng,
kH5H6lqLQ45F-Oysjmb4bQ,
LyLhH4JN0w0rblKnnpFBnQ,
u9OMTyNfiUqIUBO3cCybXA,
ZC3hJrcf4t6ioilZ3RAv1g,
Mk_6AfHMCH8bWX5QfuzLww,
bQn3ibZ5fmWGcKKZxrOBMQ,
SAeVUI3kuVemg-qf9ab0JQ,
olC2PQ_Twl8YDiEhnRK8Ew,
5o3QPrLaPBMj7wk0kXLxaA,
NIKqSfP-GAbsoLMDD2O40g,
NOp6C0TJk_hv2aFJZqpRlQ,
bNxXEnpjR6-6bwbSZmPuQA,
tg-36pMKZKwE1s6iNgpM4w,
aWPHA8e-ZnAUD27V4D76dA,
DdICu_Ip0Tmf841UE9CfxA,
94QwUey9fVkkpwNGFTtAwA,
mGB-6h2ngFxk9bZT6JM_Xw,
PlYP-ZKPjbbaecqKB-NhIA,
cjrKStMUmw48lf0oMggpQg,
HxQ7jbpZdD3liV6RuX0m_w,
mOv6-LgbWGCDNuXDlx0PfA,
O7GlREZp0_VC5ECKt1_LUA,
lCeeUACdzKjBOgxP10LHjA,
x8KoTnOD9iiT05_lDGSYig,
1_EEnxwDAzC0EK--JHuaEg,
esWSVZtnTqHTNj8bDLfq0g,
Q9FKjq6R5hK-BBZUGu9iTQ,
X2AiYF7z32_0Oitl4aYXwg,"
                

    Elite 2019

                

    ’18

                

    ’17

                

    ’16

                

    ’15

        "
ec3v9cZ72CLg7K27Gdzr-w,
bKVFvkiFcWaeVabcRnv-9g,
B4rokGGQatjUBoEnW5L8zA,
S7MRHQ_KheK7Pif2LCDylg,
pzwLPzHh-bUGAN0o-Z-pWw,"
                

    Elite 2011

        "
ApgBZpNnbsbNmVBt-NhhKg,
mD2upXCA_ViF88pNgodIAQ,
PKPZf6LhSoCFInEc-pJRDg,
iKDGADcB4FINf9PAcanYpg,
JEJKp_kCOwWwcwrBXvJWdw,
xMvLjh9O2zuvMlFABsg4kQ,
Xbpzsib5PAM52SGpSL1gbw,
4ZQlyMbJ3OQV_NFGHE_H8A,
glAqiCioxLQZ2J1IOjZIJA,
BP0uGqDO9uLiqSzKeMe-Mw,
RlY8wmVKQq6QabwiGf6Q8w,
Nhku2LHu3Xok6v__etUVbg,
UNH74vz5VX6-e4mWcdg-2A,
FODSqHhfVWHZyzAiaov-1g,
ljPfeyICFOOpMNXub6AJLw,
D7_YVABnm0WDzTDNu6Fa5g,
hb-HIbUiitrDJ1-Z-VGYXw,
BTpr_Y7QEMDPFg-qqVKN4g,
oknCx45Z-n5QA3cEiTB_0g,
3zwF9_s8pS1fgM4FH980Tg,
jWP_etXZGsuYW0q2yIGN1g,
KvIgE5MnPzms4RALDAFNIw,
FC5o7lkHmb52PIQjOXKt-Q,
o7uQMe0VZwiMSdJCsKmuHQ,
CxCpPzZe55JmzclMZxZhNQ,
78MHBaOHjDBoUwkf56ZrZA,
sZva0BKwa9DpjZm2UaL_aA,
Kzff0NUBAiUE_lwUMU6A0w,
EB4GY_mW1zBbVIwRc85LiQ,
KOL1wQK-_KmOTlblJ93HIA,
4-MHrCkmw-_Nh0GH2C4Bxw,
twXOekU6FP2eA4YN_2IG0Q,
SE5HKJrIsDvt0SAKJPGqiA,
6LgYC9pxBDWjL6casetgnA,
h4SL50dF16RVxu2RwOK8Iw,
xpufOSevsaDlGVumAJdMfw,
YceR328o5YZUh9kIWFdAOA,
ehkUYSX2SRRd8FSlrgt8tw,
l_r6x-9CeuOr9FES07mwvQ,
HDPcHcYEAUzyHAzbzE0EHg,
8k0HE3Hr8Nekflqz0uUiOQ,
5t2rUC-M0eiwiNgaUaz7Qw,
knR7-g4xK7SEfFG_c6r3gg,
tdmYOyqzt9iqDQCkxDYobg,
A8XMfcvod5nYqw4bosqJOw,
EbQLibQSowM9xGT5SrT0ew,
r3BHq0Av53Dw2no_LEFsEQ,
cNDEX8Sx5yloaiyWXx28vw,
cWzxqo5K69bI-xfWU1oEvA,"
                

    Elite 2017

                

    ’16

                

    ’15

        "
wSisaZ5UpQTyTJhglphEBg,
1zBXKgk3scXx3V4fKSD6SA,
_KIoPts6XuPlPQ6JFgkm5Q,
oIPlN1Gop4SUsH71a0B3Iw,
CnlyJx37eGslpznRv7FObg,
I9nTOyabe0F_VYd51bjfbQ,
s4AXoID-E9Xtv1b8rnbizw,
aqvilzpD1gYUB_JwzIJ1Ow,
u3FOMBfxH33HHSSILPnlNQ,
uUNTiB6QEAxjpxUxBw-Dyw,
aAMTGNR1OCiN6w23XVgdkA,
bDQgk0Ly24H9SFeqULTBAw,
0BAHnNKPj2W7fTnlmgmSIQ,
bKqqC9HlY_8Ch9UoM5PnhA,
Dgi2OXOx4kL_RnCMnrEsVA,
msBilwA9oqDufbXR5GkuhQ,
OqWBznonF49MPL5XWcgCwg,
xzQi-1QnBPVgagusy0dpQQ,
UIbvuPqOvGAZXJ6O-2ZKjQ,
fZyFX205X0UoV57QXsVsPA,
TzpY-zc4KMnqG9VOlaVaOw,
RgywjRAd5ZR6oV6LGtiu2w,
6bBN3PCks3TVxksJUpSb5A,
GwOaySpKeqogTz13J8xm7Q,
ZjCqZ0_hle3vlHHHV8vReg,
M--wG15e55hQv5mhJ40MjQ,
O3wtDtmJ9T7BbEddKE4etA,
SNDZJesl8jghjuZ931Fxcg,
VxiSZBWkECgCjNvXrGGLmQ,
fWPDFx0cQyqbLxoN_mK3NQ,
OJzLOY1uuqQ_oO3fivjFDA,
ruAOHPODITDezNHu_WjSXA,
fRIDbkX7LHa7_Han1idfng,
1WaOD1s5fAMAiHwB7eQ8fw,
utn_ukPtXc9gqmn8MkBEIg,
dcTHaCprJkNwx6rrAHMCuQ,
YSRz9Vzs_A15WSuSwC1Dpg,
DTkygcqLoVmuEkMxNH6Axw,
8LSyh3ADl0sE9bJYeZX77g,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

                

    ’11

        "
RYhxL_HZ-rkHxN-S64B8Kw,
zZSrKbbroqLf2Zi1eayTrA,
039DBZFiSBw36ijilKan4A,
Mby94LedcNHK16uy9qnjYw,
1ovfHD9XOlkymmoudlqssw,
0RrHEDvZZU5YjXGJDTFcEQ,
xeYLBExh_Mf1676l1jTUpg,
xW202etGrEO6flyadDRoMg,
qSFKAA2D2pqnj9yLD_aAoA,
LGqz_YQT4mzoJkB7Zs3qOg,
3WH4wc-05okOxEAnkExa_g,
uUBTV_yKqKJCrCO4kAB76A,
VtDQYkyAzyGC2f_5AIGnmg,
E-x9lUAYWNSQn8hPQEg4Sg,
GS7aFwBFl4rmxKnQotj9Qw,
II3U4lkLNB9bn24unLQ4pA,
YpWtVONcQsB9a3rdctcJag,
AL-dvQ31VD4Mu8Gix2OvCg,
l1-0JEsEzrm2BfzIdr4cLw,
y3VdZjZMoSURddBCdb_SFA,
dVnOgcYNQ82ZEnDmcNXZpQ,
wRbwDJLmVGwFZOx4cCRJ7A,
zXY0RiijxiIFMTVi8uRm4Q,
yqtz1joHrZdJmtTst9LhlA,
wvUOyBS1edQ0IeAXp8KDUA,"
                

    Elite 2016

                

    ’15

                

    ’14

        "
